order_id,customer_id,product_id,category,price,cost,quantity,discount,delivery_days,order_date,return_date,is_returned,return_reason,revenue,nominal_profit,profit_after_return,location,customer_age,customer_tenure_months
O1509,C189,P181,Apparel,209.66,139.32,1,0.22,9,2023-06-08,,0,,163.53,24.21,24.21,East,38,14
O1510,C324,P130,Apparel,103.54,68.35,1,0.15,3,2023-12-13,2023-12-18,1,Size Issue,88.01,19.66,-60.83,North,42,45
O1511,C74,P42,Home,125.3,96.81,1,0.1,8,2023-01-06,2023-01-11,1,Damaged,112.77,15.96,-71.36,West,60,13
O1512,C261,P162,Electronics,88.75,53.82,1,0.25,1,2024-07-08,,0,,66.56,12.74,12.74,South,29,24
O1513,C350,P109,Apparel,226.84,193.3,1,0.02,1,2023-09-16,,0,,222.3,29.0,29.0,North,33,50
O1514,C421,P172,Beauty,217.23,115.24,1,0.02,8,2023-01-08,,0,,212.89,97.65,97.65,East,39,58
O1515,C91,P93,Electronics,151.16,108.59,2,0.08,2,2023-09-24,,0,,278.13,60.95,60.95,North,38,27
O1516,C237,P4,Sports,28.82,14.61,1,0.18,3,2023-12-31,2024-01-11,1,Damaged,23.63,9.02,-23.33,West,26,44
O1517,C395,P131,Home,256.11,176.99,1,0.11,3,2024-05-17,2024-05-31,1,Not as described,227.94,50.95,-146.44,South,69,20
O1518,C72,P154,Sports,253.29,132.51,1,0.13,3,2024-05-17,,0,,220.36,87.85,87.85,West,44,37
O1519,C132,P102,Apparel,175.88,115.85,3,0.11,6,2024-05-05,,0,,469.6,122.05,122.05,West,55,18
O1520,C163,P32,Electronics,157.38,119.7,2,0.16,3,2024-06-02,,0,,264.4,25.0,25.0,North,50,28
O1521,C10,P158,Home,97.95,55.62,1,0.14,4,2023-02-10,,0,,84.24,28.62,28.62,East,29,5
O1522,C413,P110,Home,286.39,170.31,1,0.06,3,2023-07-20,2023-08-03,1,Damaged,269.21,98.9,-191.05,North,43,54
O1523,C38,P153,Home,294.73,260.39,1,0.11,1,2023-01-01,,0,,262.31,1.92,1.92,South,39,14
O1524,C222,P127,Toys,114.01,90.94,1,0.27,2,2023-07-13,,0,,83.23,-7.71,-7.71,West,47,55
O1525,C165,P187,Sports,63.03,41.42,1,0.19,5,2024-04-27,,0,,51.05,9.63,9.63,West,64,30
O1526,C3,P22,Apparel,33.45,28.33,1,0.27,6,2023-02-24,,0,,24.42,-3.91,-3.91,East,23,26
O1527,C187,P9,Home,52.95,40.24,1,0.02,5,2023-11-18,,0,,51.89,11.65,11.65,East,50,18
O1528,C243,P107,Home,91.07,66.71,1,0.15,4,2023-09-17,,0,,77.41,10.7,10.7,North,46,16
O1529,C271,P176,Electronics,225.77,195.89,1,0.24,9,2023-08-26,,0,,171.59,-24.3,-24.3,West,51,17
O1530,C209,P29,Apparel,246.77,204.39,1,0.17,8,2024-01-28,,0,,204.82,0.43,0.43,West,54,23
O1531,C349,P118,Beauty,87.86,52.67,1,0.19,3,2023-05-20,,0,,71.17,18.5,18.5,North,29,32
O1532,C452,P15,Electronics,110.07,96.13,1,0.08,8,2024-07-05,2024-07-15,1,Size Issue,101.26,5.13,-60.2,North,47,15
O1533,C392,P179,Toys,33.45,24.11,1,0.0,9,2023-04-30,,0,,33.45,9.34,9.34,North,35,8
O1534,C316,P23,Beauty,117.2,88.43,1,0.16,8,2023-08-11,,0,,98.45,10.02,10.02,North,26,30
O1535,C24,P69,Electronics,204.01,133.8,1,0.29,7,2024-01-07,,0,,144.85,11.05,11.05,South,21,50
O1536,C334,P88,Toys,157.56,137.45,3,0.07,8,2024-04-08,,0,,439.59,27.24,27.24,South,61,41
O1537,C298,P109,Apparel,226.84,193.3,1,0.13,6,2024-01-23,,0,,197.35,4.05,4.05,North,52,36
O1538,C264,P59,Beauty,64.73,47.4,1,0.14,5,2024-06-10,,0,,55.67,8.27,8.27,West,39,15
O1539,C346,P10,Sports,299.34,155.42,1,0.05,1,2024-07-29,,0,,284.37,128.95,128.95,North,27,33
O1540,C226,P146,Apparel,267.12,156.73,2,0.01,3,2023-03-31,2023-04-10,1,Not as described,528.9,215.44,-379.17,East,34,52
O1541,C180,P76,Sports,150.83,133.14,1,0.2,3,2024-01-29,,0,,120.66,-12.48,-12.48,East,31,10
O1542,C80,P121,Electronics,124.46,74.86,2,0.12,2,2024-06-23,2024-07-04,1,Size Issue,219.05,69.33,-151.19,North,69,40
O1543,C442,P15,Electronics,110.07,96.13,1,0.13,9,2023-02-12,2023-02-17,1,Damaged,95.76,-0.37,-54.7,North,63,56
O1544,C260,P161,Electronics,250.08,147.99,1,0.04,5,2024-08-16,,0,,240.08,92.09,92.09,South,55,25
O1545,C275,P141,Electronics,192.09,166.67,1,0.12,5,2024-03-22,,0,,169.04,2.37,2.37,East,27,15
O1546,C314,P169,Beauty,50.12,37.14,1,0.02,2,2023-03-22,,0,,49.12,11.98,11.98,North,60,21
O1547,C85,P185,Apparel,79.54,51.76,2,0.1,4,2023-05-04,,0,,143.17,39.65,39.65,North,46,58
O1548,C471,P47,Electronics,70.63,45.16,1,0.22,8,2023-08-31,,0,,55.09,9.93,9.93,East,63,51
O1549,C455,P197,Electronics,44.85,35.88,2,0.21,7,2023-06-13,2023-06-21,1,Changed Mind,70.86,-0.9,-41.98,East,37,12
O1550,C114,P12,Home,293.22,250.61,1,0.29,1,2023-06-26,,0,,208.19,-42.42,-42.42,West,66,38
O1551,C488,P157,Home,21.26,13.48,1,0.11,9,2024-08-11,,0,,18.92,5.44,5.44,East,51,58
O1552,C378,P4,Sports,28.82,14.61,1,0.23,9,2024-03-08,2024-03-14,1,Changed Mind,22.19,7.58,-21.89,South,43,11
O1553,C426,P64,Toys,127.31,101.33,1,0.11,3,2023-09-24,,0,,113.31,11.98,11.98,West,33,45
O1554,C286,P15,Electronics,110.07,96.13,1,0.28,1,2023-12-18,,0,,79.25,-16.88,-16.88,West,53,58
O1555,C5,P180,Apparel,134.21,75.95,1,0.12,9,2024-07-05,2024-07-11,1,Changed Mind,118.1,42.15,-87.13,North,40,49
O1556,C378,P1,Beauty,73.44,45.87,1,0.18,9,2023-11-26,,0,,60.22,14.35,14.35,South,43,11
O1557,C40,P116,Electronics,98.65,64.24,1,0.07,5,2023-08-11,,0,,91.74,27.5,27.5,North,40,34
O1558,C419,P19,Electronics,139.86,104.38,2,0.24,9,2023-03-10,,0,,212.59,3.83,3.83,North,21,45
O1559,C401,P174,Toys,125.66,83.77,2,0.05,7,2023-03-16,,0,,238.75,71.21,71.21,South,34,16
O1560,C261,P54,Apparel,85.64,62.3,1,0.26,4,2023-05-09,,0,,63.37,1.07,1.07,South,29,24
O1561,C174,P61,Beauty,213.1,154.44,1,0.21,2,2023-11-30,2023-12-08,1,Damaged,168.35,13.91,-98.13,East,60,4
O1562,C91,P7,Home,211.93,135.32,1,0.15,2,2024-01-19,2024-01-26,1,Damaged,180.14,44.82,-119.48,North,38,27
O1563,C456,P110,Home,286.39,170.31,1,0.15,8,2023-03-13,,0,,243.43,73.12,73.12,East,22,49
O1564,C22,P193,Toys,221.71,112.07,1,0.25,7,2024-05-26,2024-06-02,1,Size Issue,166.28,54.21,-117.25,West,53,42
O1565,C499,P39,Beauty,111.11,70.51,1,0.1,4,2023-06-08,,0,,100.0,29.49,29.49,South,27,26
O1566,C16,P56,Sports,289.97,229.85,2,0.25,6,2023-03-01,,0,,434.96,-24.74,-24.74,North,50,9
O1567,C461,P34,Beauty,258.92,157.83,1,0.19,3,2023-08-26,,0,,209.73,51.9,51.9,South,62,24
O1568,C200,P187,Sports,63.03,41.42,2,0.04,9,2023-03-12,,0,,121.02,38.18,38.18,South,37,11
O1569,C383,P4,Sports,28.82,14.61,2,0.06,8,2023-06-24,,0,,54.18,24.96,24.96,East,32,6
O1570,C65,P30,Home,241.52,181.23,3,0.13,9,2023-09-21,,0,,630.37,86.68,86.68,East,28,8
O1571,C168,P154,Sports,253.29,132.51,1,0.23,5,2024-06-17,,0,,195.03,62.52,62.52,North,52,22
O1572,C356,P102,Apparel,175.88,115.85,1,0.04,1,2024-05-03,,0,,168.84,52.99,52.99,East,34,13
O1573,C471,P192,Apparel,136.35,75.48,1,0.02,8,2023-09-29,,0,,133.62,58.14,58.14,East,63,51
O1574,C73,P146,Apparel,267.12,156.73,1,0.15,6,2023-02-22,,0,,227.05,70.32,70.32,East,34,48
O1575,C98,P69,Electronics,204.01,133.8,2,0.08,2,2023-07-26,,0,,375.38,107.78,107.78,East,37,16
O1576,C387,P35,Toys,104.53,61.24,1,0.27,1,2023-02-21,,0,,76.31,15.07,15.07,West,65,32
O1577,C36,P36,Toys,73.87,48.08,1,0.05,2,2023-01-07,,0,,70.18,22.1,22.1,North,57,9
O1578,C294,P93,Electronics,151.16,108.59,1,0.26,2,2024-06-19,2024-07-01,1,Changed Mind,111.86,3.27,-64.56,West,53,7
O1579,C111,P180,Apparel,134.21,75.95,1,0.01,3,2024-07-27,,0,,132.87,56.92,56.92,West,49,42
O1580,C124,P149,Beauty,137.16,106.82,1,0.12,8,2023-02-02,,0,,120.7,13.88,13.88,South,68,42
O1581,C393,P116,Electronics,98.65,64.24,1,0.06,6,2023-04-05,,0,,92.73,28.49,28.49,East,48,50
O1582,C447,P173,Toys,21.91,19.2,1,0.28,7,2023-03-02,,0,,15.78,-3.42,-3.42,East,61,10
O1583,C62,P124,Sports,30.42,24.23,3,0.27,6,2024-06-02,,0,,66.62,-6.07,-6.07,South,69,24
O1584,C364,P179,Toys,33.45,24.11,1,0.21,5,2023-10-31,,0,,26.43,2.32,2.32,West,42,2
O1585,C490,P76,Sports,150.83,133.14,1,0.17,9,2023-05-20,,0,,125.19,-7.95,-7.95,East,24,12
O1586,C72,P162,Electronics,88.75,53.82,1,0.15,7,2024-06-12,,0,,75.44,21.62,21.62,West,44,37
O1587,C382,P97,Beauty,197.08,164.52,1,0.22,3,2023-09-28,,0,,153.72,-10.8,-10.8,West,31,9
O1588,C156,P171,Beauty,291.17,161.1,1,0.08,4,2023-04-28,,0,,267.88,106.78,106.78,East,41,19
O1589,C393,P58,Beauty,265.96,159.58,1,0.12,6,2023-09-08,,0,,234.04,74.46,74.46,East,48,50
O1590,C364,P18,Toys,163.97,126.84,1,0.08,3,2023-11-12,,0,,150.85,24.01,24.01,West,42,2
O1591,C476,P171,Beauty,291.17,161.1,2,0.11,1,2023-12-30,,0,,518.28,196.08,196.08,West,41,53
O1592,C118,P65,Apparel,267.45,159.21,1,0.2,5,2023-05-19,,0,,213.96,54.75,54.75,East,33,45
O1593,C70,P197,Electronics,44.85,35.88,1,0.11,9,2024-06-19,,0,,39.92,4.04,4.04,South,44,18
O1594,C409,P118,Beauty,87.86,52.67,1,0.17,3,2023-04-08,,0,,72.92,20.25,20.25,West,20,42
O1595,C484,P54,Apparel,85.64,62.3,1,0.14,8,2023-02-04,,0,,73.65,11.35,11.35,West,63,39
O1596,C266,P94,Apparel,272.77,213.4,1,0.13,8,2023-09-20,,0,,237.31,23.91,23.91,East,44,16
O1597,C295,P154,Sports,253.29,132.51,2,0.02,2,2024-06-05,,0,,496.45,231.43,231.43,South,66,17
O1598,C64,P98,Sports,203.99,172.73,1,0.08,6,2024-08-22,,0,,187.67,14.94,14.94,East,43,38
O1599,C80,P29,Apparel,246.77,204.39,1,0.13,3,2023-10-06,2023-10-15,1,Damaged,214.69,10.3,-119.49,North,69,40
O1600,C98,P52,Electronics,294.83,212.04,1,0.2,8,2024-05-14,,0,,235.86,23.82,23.82,East,37,16
O1601,C455,P89,Sports,194.54,173.08,1,0.14,7,2023-03-29,,0,,167.3,-5.78,-5.78,East,37,12
O1602,C122,P114,Sports,294.3,230.52,1,0.3,9,2024-06-08,,0,,206.01,-24.51,-24.51,North,18,31
O1603,C240,P11,Beauty,87.37,76.86,1,0.14,3,2024-06-18,,0,,75.14,-1.72,-1.72,East,63,29
O1604,C233,P78,Electronics,298.39,206.79,1,0.2,6,2023-05-06,,0,,238.71,31.92,31.92,South,19,11
O1605,C210,P138,Toys,187.34,117.85,1,0.23,2,2023-10-15,,0,,144.25,26.4,26.4,South,55,26
O1606,C289,P2,Sports,171.85,153.26,2,0.18,4,2024-03-26,2024-04-06,1,Not as described,281.83,-24.69,-135.57,East,46,46
O1607,C386,P172,Beauty,217.23,115.24,1,0.05,1,2023-05-17,2023-05-30,1,Size Issue,206.37,91.13,-155.75,South,68,31
O1608,C489,P76,Sports,150.83,133.14,1,0.29,9,2024-01-06,,0,,107.09,-26.05,-26.05,East,42,54
O1609,C415,P197,Electronics,44.85,35.88,1,0.21,5,2023-05-09,,0,,35.43,-0.45,-0.45,East,61,23
O1610,C185,P132,Sports,49.62,26.46,1,0.27,8,2023-07-13,,0,,36.22,9.76,9.76,South,27,56
O1611,C265,P172,Beauty,217.23,115.24,1,0.07,6,2024-03-30,,0,,202.02,86.78,86.78,South,38,44
O1612,C490,P103,Apparel,232.88,199.52,1,0.08,7,2023-02-22,,0,,214.25,14.73,14.73,East,24,12
O1613,C145,P12,Home,293.22,250.61,2,0.23,9,2023-03-02,,0,,451.56,-49.66,-49.66,North,51,49
O1614,C231,P104,Apparel,22.65,12.65,2,0.25,8,2024-01-12,,0,,33.97,8.67,8.67,West,26,20
O1615,C317,P162,Electronics,88.75,53.82,1,0.19,7,2024-07-12,,0,,71.89,18.07,18.07,West,43,18
O1616,C153,P66,Beauty,256.77,167.18,1,0.1,2,2023-05-29,,0,,231.09,63.91,63.91,East,25,35
O1617,C189,P178,Apparel,63.46,53.98,1,0.03,6,2023-06-22,,0,,61.56,7.58,7.58,East,38,14
O1618,C65,P118,Beauty,87.86,52.67,1,0.2,1,2023-04-18,2023-04-24,1,Damaged,70.29,17.62,-50.95,East,28,8
O1619,C351,P104,Apparel,22.65,12.65,1,0.0,7,2024-08-06,,0,,22.65,10.0,10.0,North,41,33
O1620,C459,P121,Electronics,124.46,74.86,1,0.02,9,2024-04-05,,0,,121.97,47.11,47.11,West,66,31
O1621,C438,P149,Beauty,137.16,106.82,1,0.05,2,2023-06-29,,0,,130.3,23.48,23.48,West,49,19
O1622,C291,P174,Toys,125.66,83.77,3,0.28,9,2024-07-02,,0,,271.43,20.12,20.12,South,28,25
O1623,C107,P31,Home,53.71,44.48,1,0.18,3,2023-05-13,,0,,44.04,-0.44,-0.44,West,47,43
O1624,C440,P160,Beauty,104.73,68.63,1,0.02,5,2024-05-21,,0,,102.64,34.01,34.01,East,52,37
O1625,C97,P4,Sports,28.82,14.61,1,0.3,3,2023-07-25,,0,,20.17,5.56,5.56,South,66,19
O1626,C448,P150,Toys,204.89,133.93,3,0.05,1,2024-08-01,,0,,583.94,182.15,182.15,West,33,51
O1627,C434,P86,Beauty,99.34,80.72,1,0.1,6,2023-10-22,,0,,89.41,8.69,8.69,East,47,44
O1628,C42,P89,Sports,194.54,173.08,1,0.15,7,2024-05-31,2024-06-07,1,Damaged,165.36,-7.72,-85.82,West,63,41
O1629,C171,P137,Electronics,84.3,60.9,1,0.3,4,2024-04-14,,0,,59.01,-1.89,-1.89,West,31,32
O1630,C280,P149,Beauty,137.16,106.82,3,0.16,6,2023-06-21,,0,,345.64,25.18,25.18,West,45,7
O1631,C273,P38,Home,244.76,182.91,2,0.08,9,2023-08-11,,0,,450.36,84.54,84.54,North,62,53
O1632,C277,P139,Home,33.66,17.41,1,0.25,6,2023-11-11,,0,,25.24,7.83,7.83,East,34,46
O1633,C322,P103,Apparel,232.88,199.52,2,0.06,8,2023-09-25,,0,,437.81,38.77,38.77,West,34,32
O1634,C117,P168,Beauty,212.86,141.44,1,0.18,3,2023-09-02,,0,,174.55,33.11,33.11,North,47,43
O1635,C298,P70,Toys,178.4,110.44,1,0.27,6,2023-08-11,,0,,130.23,19.79,19.79,North,52,36
O1636,C6,P199,Home,36.62,26.88,1,0.19,1,2023-08-27,,0,,29.66,2.78,2.78,South,64,58
O1637,C276,P75,Toys,98.56,63.27,1,0.11,9,2023-03-22,,0,,87.72,24.45,24.45,East,62,27
O1638,C341,P37,Toys,216.23,111.48,1,0.01,6,2023-04-10,,0,,214.07,102.59,102.59,South,36,16
O1639,C45,P38,Home,244.76,182.91,1,0.12,6,2024-05-20,2024-06-01,1,Changed Mind,215.39,32.48,-130.93,East,43,59
O1640,C128,P169,Beauty,50.12,37.14,1,0.12,9,2024-07-05,,0,,44.11,6.97,6.97,East,45,53
O1641,C154,P29,Apparel,246.77,204.39,1,0.22,8,2024-01-14,,0,,192.48,-11.91,-11.91,North,18,48
O1642,C273,P27,Beauty,295.19,162.77,1,0.2,2,2024-05-11,,0,,236.15,73.38,73.38,North,62,53
O1643,C165,P35,Toys,104.53,61.24,1,0.22,6,2023-11-27,,0,,81.53,20.29,20.29,West,64,30
O1644,C73,P39,Beauty,111.11,70.51,1,0.11,4,2024-05-25,,0,,98.89,28.38,28.38,East,34,48
O1645,C393,P103,Apparel,232.88,199.52,1,0.02,3,2023-03-31,,0,,228.22,28.7,28.7,East,48,50
O1646,C221,P131,Home,256.11,176.99,1,0.23,3,2024-08-03,,0,,197.2,20.21,20.21,North,27,15
O1647,C134,P124,Sports,30.42,24.23,1,0.04,6,2024-08-21,,0,,29.2,4.97,4.97,North,21,2
O1648,C480,P83,Beauty,116.28,83.89,2,0.24,4,2023-06-16,,0,,176.75,8.97,8.97,North,54,15
O1649,C468,P75,Toys,98.56,63.27,1,0.12,5,2023-08-24,,0,,86.73,23.46,23.46,South,42,24
O1650,C361,P103,Apparel,232.88,199.52,1,0.16,4,2023-11-19,,0,,195.62,-3.9,-3.9,North,25,26
O1651,C187,P32,Electronics,157.38,119.7,1,0.25,8,2023-05-26,,0,,118.04,-1.67,-1.67,East,50,18
O1652,C363,P180,Apparel,134.21,75.95,1,0.03,9,2023-01-28,,0,,130.18,54.23,54.23,West,35,39
O1653,C188,P157,Home,21.26,13.48,1,0.24,6,2023-11-08,,0,,16.16,2.68,2.68,West,40,50
O1654,C10,P92,Sports,293.88,233.58,1,0.01,4,2023-02-16,,0,,290.94,57.36,57.36,East,29,5
O1655,C47,P64,Toys,127.31,101.33,1,0.17,3,2023-12-29,,0,,105.67,4.34,4.34,North,53,29
O1656,C196,P33,Beauty,211.79,123.4,1,0.21,7,2024-07-29,2024-08-06,1,Size Issue,167.31,43.91,-112.61,East,19,52
O1657,C72,P164,Toys,142.61,86.13,2,0.23,1,2023-04-20,,0,,219.62,47.36,47.36,West,44,37
O1658,C158,P154,Sports,253.29,132.51,1,0.12,2,2023-04-21,,0,,222.9,90.39,90.39,South,25,7
O1659,C408,P6,Electronics,81.59,67.13,2,0.13,4,2023-10-01,,0,,141.97,7.71,7.71,South,51,41
O1660,C81,P23,Beauty,117.2,88.43,1,0.21,3,2024-04-30,,0,,92.59,4.16,4.16,North,23,45
O1661,C52,P124,Sports,30.42,24.23,1,0.05,6,2024-05-21,2024-06-04,1,Not as described,28.9,4.67,-23.78,East,32,12
O1662,C300,P100,Sports,76.75,51.46,1,0.2,1,2024-04-22,2024-05-04,1,Changed Mind,61.4,9.94,-42.67,East,64,38
O1663,C78,P176,Electronics,225.77,195.89,1,0.26,8,2023-10-05,2023-10-13,1,Size Issue,167.07,-28.82,-76.12,East,42,17
O1664,C373,P63,Home,258.33,199.41,1,0.15,4,2023-08-25,,0,,219.58,20.17,20.17,East,27,42
O1665,C367,P105,Apparel,298.42,210.48,1,0.02,4,2023-12-29,,0,,292.45,81.97,81.97,North,43,26
O1666,C312,P110,Home,286.39,170.31,1,0.1,2,2024-03-24,2024-04-07,1,Size Issue,257.75,87.44,-179.6,East,34,17
O1667,C285,P96,Beauty,111.52,86.45,1,0.17,3,2023-03-17,2023-03-24,1,Damaged,92.56,6.11,-56.34,West,68,24
O1668,C101,P128,Home,83.71,64.66,1,0.23,2,2023-04-09,2023-04-18,1,Damaged,64.46,-0.2,-39.13,East,57,33
O1669,C116,P175,Home,135.72,99.41,1,0.2,9,2024-07-16,,0,,108.58,9.17,9.17,West,46,5
O1670,C140,P80,Electronics,15.24,8.13,1,0.18,4,2023-04-23,,0,,12.5,4.37,4.37,North,49,2
O1671,C86,P126,Beauty,204.63,169.66,1,0.03,4,2023-03-06,,0,,198.49,28.83,28.83,South,60,3
O1672,C389,P185,Apparel,79.54,51.76,1,0.02,3,2023-11-04,2023-11-11,1,Changed Mind,77.95,26.19,-59.07,East,67,50
O1673,C376,P27,Beauty,295.19,162.77,2,0.04,2,2023-12-16,,0,,566.76,241.22,241.22,West,34,49
O1674,C198,P63,Home,258.33,199.41,1,0.08,7,2023-08-27,,0,,237.66,38.25,38.25,North,64,7
O1675,C39,P189,Home,195.1,141.96,1,0.23,7,2023-11-23,,0,,150.23,8.27,8.27,East,28,37
O1676,C203,P138,Toys,187.34,117.85,1,0.27,3,2023-11-17,,0,,136.76,18.91,18.91,East,19,47
O1677,C299,P154,Sports,253.29,132.51,1,0.26,3,2023-10-25,,0,,187.43,54.92,54.92,South,51,9
O1678,C248,P103,Apparel,232.88,199.52,1,0.03,4,2023-05-30,,0,,225.89,26.37,26.37,South,28,19
O1679,C170,P46,Apparel,223.21,173.47,1,0.26,8,2023-08-23,,0,,165.18,-8.29,-8.29,North,41,20
O1680,C174,P166,Sports,66.37,34.04,2,0.0,2,2023-10-30,,0,,132.74,64.66,64.66,East,60,4
O1681,C304,P196,Home,56.01,39.98,1,0.16,2,2023-10-02,,0,,47.05,7.07,7.07,East,50,54
O1682,C461,P199,Home,36.62,26.88,1,0.17,7,2024-04-10,,0,,30.39,3.51,3.51,South,62,24
O1683,C380,P6,Electronics,81.59,67.13,1,0.0,8,2024-03-29,,0,,81.59,14.46,14.46,West,39,59
O1684,C473,P41,Apparel,282.75,184.96,2,0.07,8,2023-10-20,2023-10-29,1,Size Issue,525.92,155.99,-347.95,North,26,41
O1685,C117,P158,Home,97.95,55.62,1,0.21,9,2024-06-10,,0,,77.38,21.76,21.76,North,47,43
O1686,C438,P54,Apparel,85.64,62.3,2,0.12,7,2023-12-22,,0,,150.73,26.13,26.13,West,49,19
O1687,C367,P15,Electronics,110.07,96.13,1,0.02,8,2024-05-26,,0,,107.87,11.74,11.74,North,43,26
O1688,C120,P13,Toys,129.2,78.08,1,0.17,5,2023-07-21,,0,,107.24,29.16,29.16,East,36,57
O1689,C314,P25,Toys,242.91,187.25,2,0.14,6,2023-12-17,,0,,417.81,43.31,43.31,North,60,21
O1690,C401,P51,Toys,60.74,53.88,2,0.29,4,2023-04-22,2023-05-05,1,Damaged,86.25,-21.51,-39.37,South,34,16
O1691,C430,P2,Sports,171.85,153.26,1,0.14,7,2023-12-09,2023-12-22,1,Not as described,147.79,-5.47,-78.16,East,19,53
O1692,C139,P122,Apparel,254.82,168.71,1,0.29,3,2024-02-24,,0,,180.92,12.21,12.21,North,20,39
O1693,C486,P74,Beauty,92.34,77.46,1,0.04,3,2023-07-01,,0,,88.65,11.19,11.19,South,28,51
O1694,C314,P184,Toys,138.28,123.64,1,0.08,1,2024-02-13,,0,,127.22,3.58,3.58,North,60,21
O1695,C387,P13,Toys,129.2,78.08,1,0.08,4,2023-07-20,,0,,118.86,40.78,40.78,West,65,32
O1696,C189,P80,Electronics,15.24,8.13,1,0.27,8,2024-07-23,,0,,11.13,3.0,3.0,East,38,14
O1697,C7,P101,Sports,154.77,91.16,2,0.13,8,2024-08-12,,0,,269.3,86.98,86.98,North,43,3
O1698,C483,P72,Toys,282.64,147.37,1,0.01,9,2023-06-06,,0,,279.81,132.44,132.44,West,56,6
O1699,C43,P88,Toys,157.56,137.45,1,0.18,4,2024-07-13,,0,,129.2,-8.25,-8.25,East,54,56
O1700,C186,P81,Electronics,153.23,82.24,2,0.1,2,2023-06-13,,0,,275.81,111.33,111.33,South,24,59
O1701,C218,P44,Home,252.94,152.85,1,0.05,4,2023-01-17,,0,,240.29,87.44,87.44,West,61,13
O1702,C152,P71,Toys,117.96,63.7,1,0.28,1,2024-08-13,2024-08-21,1,Not as described,84.93,21.23,-60.08,North,46,45
O1703,C257,P137,Electronics,84.3,60.9,1,0.25,1,2024-03-12,,0,,63.22,2.32,2.32,North,34,34
O1704,C146,P97,Beauty,197.08,164.52,1,0.03,4,2024-06-08,,0,,191.17,26.65,26.65,South,50,41
O1705,C412,P86,Beauty,99.34,80.72,1,0.24,8,2023-11-09,2023-11-19,1,Damaged,75.5,-5.22,-42.14,South,57,18
O1706,C363,P153,Home,294.73,260.39,2,0.03,7,2023-08-22,2023-08-31,1,Size Issue,571.78,51.0,-318.39,West,35,39
O1707,C479,P195,Apparel,174.15,135.26,1,0.11,9,2024-05-01,,0,,154.99,19.73,19.73,West,54,2
O1708,C164,P195,Apparel,174.15,135.26,1,0.09,3,2024-07-09,,0,,158.48,23.22,23.22,South,45,15
O1709,C193,P93,Electronics,151.16,108.59,1,0.05,2,2024-07-07,,0,,143.6,35.01,35.01,East,53,36
O1710,C342,P165,Apparel,254.19,173.18,2,0.01,6,2024-05-02,,0,,503.3,156.94,156.94,North,54,54
O1711,C130,P197,Electronics,44.85,35.88,2,0.09,1,2023-06-23,,0,,81.63,9.87,9.87,North,67,39
O1712,C344,P152,Sports,54.96,47.6,1,0.13,3,2024-03-03,,0,,47.82,0.22,0.22,South,66,28
O1713,C146,P67,Electronics,281.33,200.79,2,0.11,3,2023-06-25,,0,,500.77,99.19,99.19,South,50,41
O1714,C148,P7,Home,211.93,135.32,1,0.15,2,2023-01-12,,0,,180.14,44.82,44.82,North,45,40
O1715,C496,P15,Electronics,110.07,96.13,3,0.13,1,2023-10-14,,0,,287.28,-1.11,-1.11,North,68,15
O1716,C141,P59,Beauty,64.73,47.4,1,0.25,3,2024-03-06,,0,,48.55,1.15,1.15,West,27,32
O1717,C483,P137,Electronics,84.3,60.9,1,0.15,7,2024-01-16,,0,,71.66,10.76,10.76,West,56,6
O1718,C44,P121,Electronics,124.46,74.86,2,0.17,5,2023-12-01,,0,,206.6,56.88,56.88,East,38,3
O1719,C243,P164,Toys,142.61,86.13,1,0.2,4,2024-03-03,,0,,114.09,27.96,27.96,North,46,16
O1720,C64,P145,Home,24.72,14.0,1,0.22,6,2023-12-08,,0,,19.28,5.28,5.28,East,43,38
O1721,C314,P97,Beauty,197.08,164.52,1,0.11,7,2023-09-25,,0,,175.4,10.88,10.88,North,60,21
O1722,C279,P59,Beauty,64.73,47.4,3,0.05,4,2024-05-21,2024-06-04,1,Not as described,184.48,42.28,-120.38,North,38,52
O1723,C239,P198,Beauty,109.15,94.44,2,0.29,9,2024-01-19,2024-02-01,1,Size Issue,154.99,-33.89,-67.55,West,60,28
O1724,C196,P38,Home,244.76,182.91,2,0.17,6,2023-12-31,,0,,406.3,40.48,40.48,East,19,52
O1725,C66,P181,Apparel,209.66,139.32,1,0.22,6,2024-08-19,,0,,163.53,24.21,24.21,East,55,59
O1726,C88,P91,Electronics,181.06,94.58,1,0.24,3,2024-02-20,2024-02-27,1,Damaged,137.61,43.03,-97.32,West,43,40
O1727,C37,P76,Sports,150.83,133.14,1,0.04,5,2024-02-06,2024-02-14,1,Size Issue,144.8,11.66,-85.23,South,58,4
O1728,C236,P171,Beauty,291.17,161.1,1,0.18,6,2023-08-04,2023-08-15,1,Size Issue,238.76,77.66,-165.21,West,56,17
O1729,C451,P85,Toys,219.07,192.45,1,0.11,5,2023-01-25,,0,,194.97,2.52,2.52,North,27,54
O1730,C110,P32,Electronics,157.38,119.7,1,0.23,9,2024-02-01,2024-02-10,1,Changed Mind,121.18,1.48,-68.33,South,36,53
O1731,C192,P49,Apparel,211.78,109.21,1,0.16,8,2023-06-17,,0,,177.9,68.69,68.69,East,36,12
O1732,C484,P84,Toys,225.81,132.12,1,0.2,8,2024-01-24,,0,,180.65,48.53,48.53,West,63,39
